37,District Total,Total,"88,749","58,928","3,945",322,442,"9,011",30,6,55,"55,677","217,165"
38,Rockland,Active,"72,906","38,015","3,238",288,785,"6,855",23,116,6,"37,176","159,408"
38,Rockland,Inactive,"5,049","2,458",188,33,44,546,1,1,0,"2,818","11,138"
38,Rockland,Total,"77,955","40,473","3,426",321,829,"7,401",24,117,6,"39,994","170,546"
38,Westchester,Active,"10,803","4,369",188,42,70,872,4,1,6,"5,784","22,139"
38,Westchester,Inactive,796,372,16,6,4,65,0,0,0,507,"1,766"
38,Westchester,Total,"11,599","4,741",204,48,74,937,4,1,6,"6,291","23,905"
38,District Total,Active,"83,709","42,384","3,426",330,855,"7,727",27,117,12,"42,960","181,547"
38,District Total,Inactive,"5,845","2,830",204,39,48,611,1,1,0,"3,325","12,904"
38,District Total,Total,"89,554","45,214","3,630",369,903,"8,338",28,118,12,"46,285","194,451"
39,Orange,Active,"46,629","41,060","2,708",397,718,"7,012",44,11,88,"28,508","127,175"
39,Orange,Inactive,"4,005","2,876",161,44,71,636,1,0,11,"2,677","10,482"
39,Orange,Total,"50,634","43,936","2,869",441,789,"7,648",45,11,99,"31,185","137,657"
39,Rockland,Active,"15,578","6,324",631,43,139,"1,244",9,1,0,"7,354","31,323"
39,Rockland,Inactive,"1,178",519,33,9,15,137,0,0,0,635,"2,526"
39,Rockland,Total,"16,756","6,843",664,52,154,"1,381",9,1,0,"7,989","33,849"
39,Ulster,Active,"3,415","4,079",347,38,67,697,2,0,10,"3,230","11,885"
39,Ulster,Inactive,345,295,20,4,9,61,0,1,1,377,"1,113"
39,Ulster,Total,"3,760","4,374",367,42,76,758,2,1,11,"3,607","12,998"
39,District Total,Active,"65,622","51,463","3,686",478,924,"8,953",55,12,98,"39,092","170,383"
39,District Total,Inactive,"5,528","3,690",214,57,95,834,1,1,12,"3,689","14,121"
39,District Total,Total,"71,150","55,153","3,900",535,"1,019","9,787",56,13,110,"42,781","184,504"
